,brand,fuel_type,transmission_type,price_USD,mileage_kkm,year_made,engine_size
80455,116,0,1,8000,222,2010,1.6
80456,6,5,0,20300,105,2013,2.0
80457,90,0,1,8200,260,2007,2.0
80458,25,3,1,3600,261,2004,1.5
80459,81,3,1,5800,200,2006,1.6
80460,35,5,0,12950,137,2015,2.0
80462,103,0,2,4250,192,2005,0.8
80463,130,5,1,1600,117,2010,1.22
80465,67,5,0,40500,82,2017,3.5
80466,128,3,1,3200,160,2006,1.5
80467,20,3,1,5200,182,2011,1.2
80469,22,5,1,5400,120,2012,1.0
80470,116,3,1,4300,276,2003,1.6
80471,60,5,0,19800,97,2017,2.0
80472,21,5,0,11500,137,2006,3.5
80473,90,5,1,5300,106,2004,1.8
80474,84,0,1,8400,233,2010,1.6
80476,67,5,0,22300,187,2012,3.5
80477,57,3,0,12400,140,2011,2.4
80478,129,5,1,1000,90,1960,2.4
80479,116,3,1,3700,400,2001,1.6
80480,78,5,0,19999,6,2017,2.4
80481,81,1,4,10500,80,2013,0.0
80482,81,3,0,6900,171,2007,2.0
80483,81,5,4,17300,68,2016,2.5
80484,35,5,0,7000,223,2011,2.0
80485,64,5,0,23000,163,2009,5.0
80486,101,3,1,5400,139,2007,1.4
80487,11,0,0,18500,250,2014,2.0
80488,64,5,0,45990,130,2013,5.0
80489,90,5,1,5600,227,2006,2.0
80490,81,5,4,25000,22,2019,3.5
80491,11,5,3,10400,215,2006,4.0
80492,116,0,1,6900,254,2007,2.0
80493,116,5,1,18600,25,2019,1.8
80494,74,3,0,7100,560,2002,3.2
80495,78,5,0,6700,207,2004,2.4
80496,101,5,1,8600,187,2009,1.8
80497,35,5,0,12300,123,2016,2.5
80498,84,3,1,3600,247,2002,1.4
80499,116,5,0,34600,13,2019,2.0
80500,67,5,0,28500,120,2016,2.5
80501,20,5,1,4499,174,2008,1.5
80502,83,3,1,2200,300,1991,1.8
80503,116,0,1,11300,427,2001,2.5
80504,35,0,1,10900,189,2015,1.6
80505,116,0,2,8200,231,2009,2.0
80506,116,0,1,13420,626,2006,2.5
80507,117,0,1,7150,306,2007,1.6
80508,101,0,0,17900,164,2014,2.0
80509,74,3,0,5500,332,2002,1.8
80510,116,0,1,9600,348,2002,2.5
80511,35,0,1,8200,208,2011,1.6
80512,116,0,1,6200,192,2005,2.0
80513,74,0,1,2399,430,1994,2.0
80514,90,0,1,5300,287,2004,1.9
80515,49,3,0,7200,105,2010,1.4
80516,74,5,0,16700,126,2011,3.5
80517,101,0,1,8700,197,2011,1.6
80518,28,5,0,15900,69,2018,2.4
80519,116,3,0,12000,154,2012,2.5
80520,13,5,0,15500,70,2018,1.4
80521,35,0,1,4900,450,2001,2.4
80522,35,5,0,8000,75,2015,1.6
80523,35,0,1,1730,280,1990,2.3
80524,49,5,0,18500,8,2019,2.0
80525,21,5,0,9500,201,2009,2.7
80527,11,0,1,7600,318,2000,2.9
80528,6,0,0,40900,83,2017,3.0
80529,83,0,0,14450,165,2015,2.0
80530,32,0,1,3400,365,2005,1.9
80531,90,0,0,9500,147,2008,2.0
80532,116,5,0,27700,73,2017,3.6
80533,11,0,0,46900,134,2016,3.0
80534,83,5,0,6600,222,2005,2.2
80535,90,0,1,15700,164,2016,1.6
80536,81,5,4,14500,41,2016,1.6
80537,35,0,1,4450,197,2006,1.4
80538,112,5,0,14800,128,2011,2.5
80539,78,5,0,10999,6,2019,1.2
80540,72,5,0,18900,77,2016,2.5
80541,35,5,1,10800,25,2019,1.6
80543,101,5,1,5450,177,2009,1.2
80544,20,3,1,5200,165,2004,1.8
80545,81,1,3,7200,70,2011,0.0
80546,78,5,0,4300,270,2004,1.6
80547,25,3,1,3200,182,2005,1.3
80548,84,5,0,9490,165,2012,1.6
80549,90,0,1,6600,250,2011,1.5
80550,90,0,0,12400,222,2011,2.0
80551,90,3,1,6300,225,2007,2.0
80552,49,0,0,20500,185,2012,2.2
80553,130,3,1,2300,160,2005,1.2
80554,19,3,1,3500,160,2007,2.0
80555,67,5,0,12700,127,2007,3.5
80556,84,5,1,7800,126,2005,2.0
80557,35,5,1,950,421,1987,1.3
80558,128,5,1,950,73,1995,1.6
80560,90,0,1,6700,210,2013,1.5
80561,101,0,0,13500,200,2016,2.0
80562,72,3,1,6700,289,2005,1.8
80563,81,5,2,16600,43,2017,2.5
80564,35,5,3,12499,57,2016,2.0
80565,128,5,1,4500,27,2008,1.6
80566,72,5,1,2500,320,1993,2.0
80567,112,4,4,12100,95,2015,1.5
80568,116,0,0,8600,259,2012,1.6
80569,90,5,1,4950,212,2007,1.6
80570,23,3,1,1500,50,2003,1.4
80571,116,3,1,4399,300,1999,1.6
80572,84,0,1,5700,215,2012,1.6
80573,112,5,0,15500,71,2014,2.5
80575,83,5,1,6600,138,2008,1.6
80576,99,0,1,6150,137,2011,1.2
80577,81,1,0,10800,89,2014,0.0
80578,64,0,0,28200,140,2017,2.0
80579,74,0,0,18910,171,2009,3.0
80580,90,0,0,8750,297,2010,2.0
80581,74,0,0,21800,243,2014,2.2
80582,74,3,0,3500,310,1998,2.3
80583,6,5,0,37500,57,2017,2.0
80584,32,5,1,5350,80,2010,1.2
80585,35,0,0,15700,142,2016,2.0
80586,111,1,0,74000,51,2016,0.0
80587,116,0,1,4899,282,1997,1.9
80588,116,0,0,38500,156,2014,2.0
80589,84,5,1,5450,230,2006,1.6
80590,67,5,0,30800,19,2017,3.5
80591,116,0,1,7700,530,2008,1.9
80592,116,0,1,4500,455,2000,1.9
80593,60,5,0,9999,174,2013,2.4
80594,116,5,0,4450,200,2001,1.6
80596,101,0,1,10600,253,2016,1.6
80597,78,0,1,6999,204,2006,2.0
80598,60,3,0,14200,139,2012,2.0
80599,20,3,3,11999,220,2013,2.45
80600,46,0,1,7100,245,2005,2.2
80601,130,5,1,1260,80,2003,1.2
80602,74,0,0,4500,423,1995,2.5
80603,103,5,0,8800,57,2013,1.0
80604,11,3,1,6950,167,2005,2.0
80605,101,0,1,9550,253,2011,2.0
80606,83,3,1,3500,235,1999,1.6
80607,116,3,1,2650,280,1993,1.8
80608,81,3,4,13800,163,2011,3.5
80609,112,3,0,5800,310,2003,3.0
80610,6,5,0,26900,116,2014,3.0
80611,22,0,1,16900,144,2016,2.0
80612,72,5,1,8500,230,2008,1.8
80613,67,5,0,43000,17,2019,2.0
80614,116,5,0,9500,145,2012,1.4
80615,70,5,0,22500,91,2006,4.2
80616,83,0,0,8500,215,2011,2.0
80617,74,0,1,8200,430,2004,2.2
80618,64,0,1,11400,170,2010,2.2
80620,74,0,1,4300,350,1998,2.3
80621,90,0,1,6250,246,2008,1.9
80623,6,5,0,7190,215,2006,1.8
80624,35,5,0,10500,94,2015,2.0
80625,90,0,1,4300,309,2007,1.5
80626,49,5,1,4700,139,2006,1.4
80627,116,0,1,5500,300,2002,1.9
80628,101,5,1,9000,217,2010,1.8
80629,90,5,1,4250,180,2006,1.4
80630,11,0,0,25800,175,2013,3.0
80633,101,3,1,5000,170,2004,1.8
80634,101,0,0,7350,178,2008,2.0
80635,74,0,0,23000,83,2014,2.1
80636,84,5,1,5999,230,2007,1.6
80637,49,5,1,4600,215,2007,1.6
80638,35,5,0,15200,89,2017,2.5
80639,23,0,1,8400,58,2014,1.5
80640,90,0,1,6450,234,2008,2.0
80641,128,5,1,1400,96,1984,1.5
80642,11,3,1,4500,440,1999,2.0
80643,83,3,1,2900,243,2000,1.6
80644,74,0,0,10800,285,2007,2.2
80645,101,0,1,7800,240,2011,1.6
80646,49,2,0,8800,122,2012,2.0
80648,101,5,1,4500,266,2002,1.4
80649,116,0,0,9300,200,2007,2.0
80650,72,5,0,11200,67,2014,2.5
80652,22,0,0,12500,176,2015,1.6
80653,6,5,1,2000,300,1988,1.8
80654,101,5,1,10800,145,2011,1.8
80655,60,3,1,7300,106,2008,1.6
80656,49,3,1,6300,191,2008,1.4
80657,116,5,1,6750,203,2007,1.4
80658,11,0,0,23100,126,2012,3.0
80659,49,5,0,7200,145,2008,1.6
80661,128,5,1,4000,100,2008,1.6
80662,116,5,0,8999,275,2012,2.5
80663,25,3,1,2700,352,2005,1.5
80665,6,5,0,34500,12,2018,2.0
80669,90,0,1,5500,273,2005,1.5
80670,78,3,1,4100,198,2004,1.6
80673,21,0,0,7000,250,2005,2.8
80674,81,5,4,3500,99,1996,1.0
80675,46,5,0,10999,118,2008,3.5
80676,90,5,1,5900,191,2007,1.6
80677,72,5,0,9900,170,2011,2.5
80678,74,0,0,18300,400,2009,3.0
80679,57,3,1,15499,66,2018,2.4
80680,116,5,3,10800,168,2012,2.5
80681,11,5,1,3600,373,1994,1.8
80684,72,0,1,8000,205,2010,2.2
80685,49,3,0,18000,40,2019,1.6
80686,78,5,4,8300,186,2014,2.0
80687,11,0,1,8600,253,2011,2.0
80688,90,0,1,10450,170,2017,1.5
80689,49,0,1,6350,170,2009,1.6
80690,116,0,1,11500,399,2008,1.9
80691,81,3,0,6999,117,2007,2.5
80692,128,5,1,1650,50,1992,1.3
80693,35,0,1,1650,290,1988,2.5
80694,49,5,0,13330,49,2017,2.0
80695,74,0,3,17800,293,2014,2.2
80697,60,5,0,11000,88,2016,2.4
80702,116,5,1,6800,159,2007,1.4
80703,112,3,0,10650,124,2006,2.4
80704,35,5,0,9200,75,2015,2.0
80705,72,5,0,23300,5,2019,2.5
80706,64,0,3,18600,190,2008,3.6
80708,116,3,3,6600,199,2002,1.8
80709,84,5,0,600,30,2012,1.6
80710,35,5,0,10150,52,2015,2.0
80711,11,5,0,20500,55,2015,2.0
80712,83,3,1,3300,190,1998,2.2
80713,6,5,0,6000,200,2001,2.4
80714,35,0,1,6300,144,2010,1.6
80715,22,5,1,5900,200,2012,1.2
80716,49,3,1,5800,190,2010,1.2
80717,72,3,1,4000,10,1996,2.0
80718,22,5,1,6250,195,2010,1.6
80719,116,5,1,6900,144,2008,1.4
80720,90,0,2,16700,149,2018,1.5
80721,69,5,0,109900,9,2019,3.5
80722,20,3,1,4600,400,2005,1.8
80723,90,0,2,7900,234,2011,1.5
80724,116,5,0,10500,105,2014,1.8
80725,72,5,0,20999,18,2018,2.5
80726,22,0,2,10000,380,2013,1.6
80727,72,5,0,6800,137,2007,1.6
80728,78,3,1,5600,150,2006,1.6
80729,46,5,0,17999,27,2017,1.8
80730,106,5,0,9999,192,2008,3.6
80731,101,3,1,14950,96,2018,1.6
80732,72,5,0,13950,59,2016,2.5
80733,35,5,0,12000,130,2014,2.0
80734,84,0,2,8999,205,2011,1.6
80735,60,5,1,5999,256,2006,2.0
80736,116,0,1,9500,320,2006,2.5
80737,20,5,0,6900,240,2014,1.8
80738,112,5,0,24700,48,2017,2.5
80739,32,0,1,2300,256,2004,1.9
80740,81,5,4,11500,172,2010,2.0
80741,74,0,1,9500,438,1998,2.9
80742,101,0,1,6300,268,2012,1.6
80743,74,0,1,16700,284,2012,2.1
80744,83,0,1,15500,37,2019,1.6
80745,84,0,1,6800,177,2005,2.2
80746,116,5,0,11700,180,2013,1.8
80747,116,5,1,4950,192,2004,1.6
80748,112,5,0,19800,54,2017,2.5
80749,11,5,0,22900,143,2014,2.0
80750,21,5,0,10999,107,2015,2.4
80751,21,5,0,10999,107,2015,2.4
80755,116,0,0,27000,167,2017,2.0
80756,128,5,1,4250,18,2009,1.6
80757,35,5,0,12000,152,2013,1.6
80758,116,3,1,7700,139,2011,1.6
80759,116,0,0,15950,220,2016,2.0
80760,67,5,0,17500,125,2011,2.5
80761,116,3,0,6200,184,2004,2.3
80762,6,3,0,7000,240,1998,1.8
80763,11,3,1,5500,300,1996,2.8
80764,116,5,1,7399,246,2007,1.6
80765,72,0,1,9550,191,2010,2.2
80766,90,5,1,3850,305,2002,2.0
80767,51,5,0,20500,74,2014,3.5
80768,32,0,1,5499,325,2004,2.8
80769,20,5,0,18500,20,2019,1.5
80770,20,5,1,4300,117,2006,1.5
80771,6,0,0,23500,200,2015,2.0
80772,35,0,1,20500,75,2016,2.2
80774,49,5,1,8200,33,2011,1.4
80775,6,5,1,6000,225,2000,1.8
80776,112,5,1,17999,215,2016,2.0
80777,81,0,1,5990,320,2012,1.5
80778,116,5,1,5000,180,2002,1.6
80780,116,5,3,13900,23,2018,2.0
80782,35,0,1,6250,200,2007,1.6
80783,32,5,1,6900,163,2012,1.4
80784,11,0,0,36900,155,2014,3.0
80785,74,3,0,4000,530,1999,3.2
80786,74,3,1,5000,250,2002,2.0
80787,64,0,3,21499,240,2011,3.0
80788,83,5,1,5300,105,2012,1.2
80789,90,0,1,6500,160,2013,1.5
80790,103,5,0,4000,135,2002,0.6
80791,83,3,1,4900,326,2003,2.2
80792,72,5,1,4650,200,2005,2.0
80793,51,5,4,22999,81,2015,3.5
80794,108,5,0,8150,157,2011,2.4
80795,11,1,0,16800,64,2015,0.0
80796,25,3,1,2700,185,2006,1.5
80797,21,3,0,5200,296,2006,2.7
80798,116,5,0,10899,115,2015,1.8
80799,49,0,1,5999,235,2009,1.6
80800,130,5,1,6200,32,2015,1.5
80801,116,0,1,25500,207,2013,2.0
80802,11,5,0,17700,279,2013,2.0
80803,116,5,0,10700,244,2010,2.0
80804,116,0,0,14900,93,2015,1.6
80805,72,0,1,5450,250,2006,2.0
80806,87,3,0,15500,240,2006,4.51
80807,90,0,0,9700,350,2010,2.0
80808,20,5,1,6999,175,2010,1.8
80809,49,0,0,35555,24,2018,2.5
80810,49,1,0,17495,68,2017,0.0
80811,35,5,0,12800,140,2012,2.0
80813,11,5,0,20000,145,2014,2.0
80816,116,5,1,9000,240,2011,2.0
80817,11,5,0,10500,267,2004,4.4
80818,74,0,1,15000,120,2012,2.1
80819,106,3,4,12999,200,2013,2.5
80820,22,3,1,4490,200,2006,1.6
80821,101,0,1,5900,400,2008,1.9
80822,112,5,0,4900,10,2000,2.2
80824,112,5,0,19500,85,2019,2.5
80825,74,5,0,13500,90,2007,3.5
80826,101,0,0,10900,248,2011,2.0
80827,81,5,4,17300,45,2017,2.5
80829,25,3,1,3600,208,2007,1.5
80830,112,5,0,8500,224,2002,2.0
80831,128,5,1,1050,777,1984,1.5
80832,116,0,3,14800,290,2008,3.0
80833,106,5,1,6500,410,2007,2.0
80834,81,5,1,4000,149,2003,1.2
80835,87,5,0,27000,48,2010,4.8
80836,35,5,1,5000,172,2006,1.4
80837,74,0,0,12600,267,2011,2.2
80838,116,5,1,6100,228,2003,1.6
80839,6,5,0,7900,400,2006,3.2
80840,11,0,1,4200,345,1995,2.5
80841,6,0,0,22999,38,2015,1.6
80842,35,5,1,6999,173,2010,1.6
80843,83,0,1,9000,211,2010,2.0
80844,81,5,4,16400,57,2015,2.5
80845,49,0,0,14300,124,2012,2.0
80846,49,0,0,14300,124,2012,2.0
80848,116,0,0,3800,316,1998,1.9
80849,6,0,3,11400,335,2011,2.0
80850,72,3,1,1400,420,1991,2.0
80851,101,5,0,12100,154,2012,1.8
80852,83,5,1,2400,282,1992,1.6
80853,99,0,1,3800,300,1999,1.9
80854,78,3,1,7900,240,2004,3.0
80855,72,0,0,14700,167,2012,2.2
80856,22,5,1,5300,184,2006,1.6
80857,108,5,0,7800,253,2008,2.0
80858,116,5,0,9800,173,2011,2.5
80860,116,0,1,13500,102,2015,1.99
80861,116,5,1,4200,197,2002,1.2
80862,21,0,1,4500,230,1997,2.5
80863,116,0,1,6799,540,2001,2.5
80864,74,0,1,10000,500,1999,2.9
80865,108,5,0,9300,192,2011,2.4
80866,112,3,0,13000,48,2015,2.5
80867,77,5,0,16500,14,2017,1.5
80868,35,5,0,7900,165,2013,2.0
80869,35,5,1,11300,70,2015,1.0
80870,60,5,0,13700,60,2016,1.6
80871,32,5,1,6100,106,2013,1.4
80872,6,3,3,8500,247,2004,3.0
80873,11,0,0,29500,91,2016,2.0
80874,116,5,0,13800,55,2012,2.0
80875,116,0,1,6000,360,2000,1.9
80876,81,3,4,12300,172,2011,2.0
80877,116,0,0,11500,229,2011,2.0
80879,83,3,2,5500,220,2007,1.6
80880,83,5,0,6000,82,2008,1.6
80882,116,3,1,3400,222,1995,1.4
80884,116,3,1,8000,280,2009,1.4
80886,6,0,0,31500,140,2014,3.0
80888,11,5,0,14900,269,2011,2.0
80889,116,0,0,12000,298,2012,2.0
80890,6,5,0,13900,107,2006,4.2
80891,25,2,1,2750,267,2008,1.5
80892,87,3,0,10999,185,2007,4.5
80893,135,5,1,10500,100,1974,2.5
80896,74,0,1,12500,400,2009,2.1
80897,74,5,0,35500,18,2019,2.0
80898,116,5,3,14800,95,2014,2.0
80899,35,0,1,6100,220,2008,1.6
80900,101,0,1,11300,265,2013,1.6
80901,60,3,0,12000,240,2013,2.4
80902,116,5,1,5299,186,1998,1.6
80903,84,0,2,9200,190,2013,1.6
80904,20,0,1,11399,165,2012,2.0
80906,74,0,1,5200,37,1985,2.5
80907,90,0,1,10500,95,2012,1.5
80908,74,0,1,4800,600,2001,2.2
80909,116,5,1,7000,160,2006,1.4
80910,67,3,0,31900,55,2015,3.5
80912,20,5,0,11600,28,2018,1.4
80913,90,5,1,6000,61,2006,1.4
80914,90,5,1,3000,181,2004,1.4
80915,49,3,0,4500,300,2006,1.8
80916,90,5,1,6000,186,2008,1.6
80917,77,5,0,17700,87,2015,2.0
80918,74,5,0,10600,460,1996,6.0
80920,19,3,1,3000,285,2008,1.99
80921,74,5,0,3600,350,1990,2.3
80922,60,3,0,6700,200,2012,1.6
80923,6,5,0,36000,15,2019,2.0
80924,35,5,1,5000,236,2005,1.8
80925,64,0,0,13400,280,2006,3.0
80927,116,3,0,8100,269,2007,2.0
80928,106,5,0,6500,255,2005,2.5
80929,129,5,1,12999,10,1943,3.3
80930,6,0,3,28700,117,2014,3.0
80931,25,3,1,2600,280,2007,1.5
80933,74,5,0,6450,179,2005,1.8
80934,101,3,1,4300,198,2006,1.2
80935,130,5,1,1550,170,1998,1.1
80937,46,5,1,5700,400,2000,2.0
80938,23,5,1,5099,100,2010,1.2
80939,78,5,0,4999,2,2001,1.8
80940,49,0,1,10800,240,2006,2.2
80941,90,5,1,5000,178,2005,1.6
80943,112,5,1,9000,165,2011,1.33
80944,6,5,0,16500,169,2011,2.0
80945,116,0,1,6700,319,2002,2.5
80946,78,3,4,8150,138,2008,2.0
80947,74,5,0,8500,312,2004,1.8
80948,11,5,0,14300,321,2010,3.0
80949,11,5,0,12000,176,2007,3.0
80950,49,5,0,15500,58,2016,2.4
80952,81,3,0,18950,76,2015,3.5
80954,35,0,1,4700,250,1994,2.5
80955,60,0,0,14850,130,2011,2.2
80957,32,5,0,12500,143,2013,1.4
80958,60,0,1,17499,269,2014,2.2
80959,74,5,0,16100,162,2014,3.5
80960,106,5,0,13900,65,2015,2.5
80961,57,5,0,11300,89,2015,2.0
80962,35,0,1,11600,170,2009,1.99
80964,99,3,1,7200,177,2009,1.6
80966,32,0,1,6300,211,2006,1.3
80967,90,0,1,9555,217,2013,1.5
80968,128,5,1,1700,130,2002,1.5
80970,112,3,0,14999,290,2013,2.7
80971,6,5,0,18500,154,2011,2.0
80973,67,3,0,17900,87,2006,3.5
80974,11,5,3,5200,240,2000,2.5
80975,6,0,1,5400,360,2004,1.9
80976,81,5,1,4650,137,2009,1.2
80977,49,5,0,12500,15,2018,1.6
80978,116,0,1,11000,250,2011,2.0
80979,74,0,0,8500,257,2005,2.7
80980,81,3,4,17900,29,2018,2.5
80981,20,3,1,5700,240,2008,1.8
80982,116,0,0,11555,184,2011,2.0
80983,116,0,1,16250,143,2015,1.6
80984,11,0,1,13799,220,2017,1.5
80985,74,5,0,22600,158,2015,2.0
80986,81,3,4,17900,44,2018,2.5
80987,101,5,0,8700,260,2010,1.8
80988,6,5,3,23400,233,2014,3.0
80989,81,3,4,16500,42,2016,2.5
80990,60,5,1,9100,92,2012,1.4
80991,108,5,1,5100,122,2010,1.0
80992,32,5,2,4600,139,2005,1.2
80993,46,0,1,17777,178,2014,1.6
80994,77,5,0,56120,12,2020,2.0
80995,90,0,1,6250,328,2004,2.1
80996,101,0,1,6600,240,2010,1.2
80998,108,5,1,2650,173,1997,1.3
80999,116,0,0,5999,240,2005,1.9
81000,84,0,0,11300,186,2015,1.6
81001,130,5,1,2100,30,2012,1.5
81002,22,0,0,6200,179,2009,1.6
81003,49,5,0,9100,79,2013,1.8
81004,6,0,0,8300,194,2006,2.5
81005,19,3,1,2787,194,2007,1.6
81007,72,0,1,8900,224,2010,2.2
81008,101,0,1,9900,186,2011,2.0
81009,101,5,1,8650,188,2014,1.2
81010,11,0,0,10999,300,2004,3.0
81011,78,3,0,12000,267,2008,3.0
81012,116,3,0,10100,205,2012,2.5
81013,49,3,1,9200,174,2011,2.0
81014,6,3,3,8555,231,2003,3.0
81015,35,0,0,7599,228,2009,2.0
81016,35,5,0,19700,25,2019,1.5
81017,25,5,1,4200,220,2001,2.0
81018,112,0,1,1350,458,1991,2.0
81020,116,3,1,6000,222,2006,1.4
81021,90,0,1,3800,267,2002,1.9
81022,112,5,1,8400,93,2012,1.3
81023,23,5,1,5999,154,2010,1.6
81024,117,0,1,9150,204,2011,1.6
81025,84,0,0,15982,237,2015,2.0
81026,116,0,1,20500,160,2016,2.0
81028,83,5,1,5500,182,2009,1.2
81029,116,3,0,4750,320,2000,1.8
81030,133,5,1,3400,30,1990,1.5
81031,78,5,1,3200,370,1996,1.3
81032,74,0,1,13200,300,2009,2.2
81033,74,3,1,4100,424,1993,2.0
81034,20,3,1,7100,127,2008,2.0
81035,84,0,1,4850,274,2005,2.0
81036,83,0,1,5200,250,2007,1.3
81037,84,5,3,11700,102,2011,1.6
81038,112,5,0,12600,125,2007,2.4
81039,116,3,1,2900,316,1996,1.8
81040,6,0,1,5100,284,1999,2.5
81041,11,5,0,13500,158,2011,3.0
81042,90,5,1,4499,180,2005,1.6
81043,101,0,1,8000,290,2010,1.6
81044,116,0,1,12000,180,2008,1.9
81045,49,5,1,9700,53,2013,1.8
81046,46,5,0,9800,183,2012,2.4
81047,83,0,1,10100,187,2016,1.6
81048,46,3,0,8700,249,2007,2.4
81050,83,3,1,5550,185,2007,1.6
81051,35,5,1,20900,30,2017,2.3
81052,84,3,1,2500,277,1990,2.0
81053,83,5,1,6900,164,2005,2.2
81054,116,5,1,4800,159,2001,1.4
81055,101,5,2,8900,170,2009,3.6
81056,116,0,0,23900,356,2011,3.0
81057,49,3,0,8250,146,2008,2.0
81058,72,3,1,3400,520,1994,1.5
81059,49,3,1,12500,31,2013,1.6
81060,111,1,0,57000,65,2016,0.0
81061,72,5,0,8000,188,2012,2.0
81062,6,0,0,26299,90,2015,3.0
81063,38,5,1,4950,110,2013,1.5
81064,116,5,1,5600,180,2008,1.2
81065,101,5,0,11000,180,2012,1.8
81066,116,5,3,12500,190,2007,3.6
81067,25,3,1,3000,200,2003,1.6
81068,46,5,4,6500,182,2006,1.3
81069,81,5,0,11700,149,2013,1.6
81070,101,0,1,12300,150,2015,1.6
81071,6,0,0,36999,145,2016,3.0
81072,19,5,1,3600,91,2007,1.1
81073,2,3,1,3500,225,1998,1.8
81074,19,3,1,5300,74,2011,1.8
81075,74,5,0,33400,120,2016,2.0
81076,83,3,0,4400,320,2000,2.5
81077,49,5,0,18500,59,2016,2.4
81078,46,3,0,8600,166,2007,2.4
81079,112,3,1,8950,175,2008,2.4
81081,74,5,0,9000,167,2006,1.8
81082,74,0,1,5600,426,2000,2.2
81083,116,0,1,9500,215,2011,1.6
81084,116,3,1,12900,223,2013,1.4
81085,116,0,1,9999,540,2008,2.5
81086,35,5,0,10600,105,2017,2.0
81087,60,3,1,6400,226,2008,1.59
81088,101,3,1,4499,190,1997,1.6
81089,101,0,1,16000,221,2016,1.6
81090,128,5,1,3599,69,2008,1.6
81091,60,3,0,9900,189,2011,1.6
81092,78,5,0,4870,206,2008,1.6
81093,112,3,0,10000,222,2008,3.5
81094,103,5,2,4000,130,2002,0.6
81095,74,0,1,10600,370,2009,2.1
81096,6,0,0,5400,187,2002,2.5
81097,101,5,1,5300,176,2003,1.4
81098,112,4,4,14490,138,2015,1.8
81099,74,0,1,5000,460,2001,2.2
81100,116,3,1,4999,220,2000,2.0
81101,112,3,0,9299,218,2006,2.0
81103,6,5,0,28900,31,2018,2.0
81104,57,5,0,13300,72,2015,2.4
81105,38,5,1,4550,70,2014,1.5
81107,19,5,1,3300,64,2008,1.1
81108,76,5,1,6500,50,2013,1.5
81109,22,0,1,4200,240,2007,1.6
81110,128,5,1,800,50,1986,1.5
81111,84,3,1,1400,400,1992,2.0
81112,64,5,0,19500,176,2009,5.0
81113,64,5,0,22400,190,2011,5.0
81114,112,3,0,20800,270,2007,4.0
81115,35,5,0,23900,49,2018,2.3
81116,6,0,0,6700,280,2002,2.5
81117,128,5,1,3950,23,1988,1.6
81118,112,0,1,7200,258,2005,2.2
81119,32,3,1,3750,227,2006,1.2
81120,112,0,1,7200,258,2005,2.2
81121,32,3,1,3750,227,2006,1.2
81122,20,3,1,3400,150,2005,2.0
81123,99,0,0,5999,197,2011,1.6
81124,11,0,0,11000,193,2010,2.0
81125,6,5,0,45900,101,2017,3.0
81126,60,0,0,14600,250,2012,2.2
81127,35,3,0,7900,100,2012,1.4
81128,35,0,1,7700,218,2013,1.6
81129,116,0,1,7000,230,2008,1.9
81130,28,5,0,8900,135,2016,2.4
81131,84,5,1,5000,140,2006,1.8
81132,35,0,1,6555,152,2009,1.6
81133,19,3,1,2700,253,2007,1.6
81134,49,0,0,5700,250,2000,2.5
81135,112,5,1,14999,75,2005,2.7
81136,90,0,1,6450,198,2009,1.5
81137,49,5,1,5000,150,2008,1.4
81138,22,5,0,7500,60,2012,1.0
81139,35,5,1,5600,227,2005,1.6
81140,28,5,1,8500,150,2008,1.8
81141,35,5,1,5500,73,2009,1.25
81143,72,5,0,10500,124,2014,2.0
81144,57,0,1,11500,157,2011,2.2
81145,90,0,4,11700,150,2016,1.5
81146,35,3,1,4800,220,2005,1.4
81147,6,4,3,72635,2,2020,2.0
81149,6,4,0,57950,2,2020,2.0
81150,116,5,1,6800,10,2005,1.6
81151,83,0,1,10950,210,2012,2.0
81152,35,5,1,4700,211,2006,1.6
81153,101,5,1,6999,145,2007,1.6
81154,35,5,1,5100,255,2007,1.6
81155,35,3,1,6300,155,2006,1.8
81156,22,0,1,1800,350,1999,1.9
81157,49,3,3,10200,189,2010,2.0
81158,74,5,0,8000,160,2001,3.2
81159,128,5,1,2300,300,2001,1.5
81160,74,0,1,5300,350,1998,2.2
81161,83,5,1,6500,180,2006,1.8
81162,83,0,1,5200,285,2006,1.3
81164,6,5,0,5999,198,1999,2.4
81165,22,0,1,7000,500,2007,3.0
81166,78,5,2,6500,84,2011,1.3
81167,116,5,1,4900,216,2002,1.4
81168,112,0,0,23800,126,2012,3.0
81169,78,3,0,13000,147,2007,3.0
81170,11,5,1,5400,396,2000,3.0
81171,116,5,1,2500,370,1992,1.8
81172,84,3,1,5800,167,2008,1.6
81173,57,5,0,13500,124,2015,3.2
81174,81,0,1,9950,140,2011,1.5
81175,128,5,1,1700,92,1987,1.5
81176,116,3,1,7000,310,2007,2.0
81177,128,5,1,1700,92,1987,1.5
81178,116,3,1,7000,310,2007,2.0
81180,49,0,0,11500,304,2008,2.2
81181,11,5,0,19000,147,2007,4.8
81182,116,3,1,3000,334,1991,1.8
81183,81,0,1,7400,2,1987,3.3
81184,81,0,1,10250,284,2010,1.5
81185,81,0,1,10200,98,2011,1.5
81186,116,0,1,10300,336,2006,2.5
81187,101,5,1,9500,178,2013,1.4
81188,11,5,0,19600,117,2014,2.0
81189,116,0,0,16900,189,2016,2.0
81190,72,3,1,2700,358,1992,2.2
81191,90,3,1,5500,232,2006,1.6
81192,116,0,1,7900,186,2009,1.6
81194,78,3,1,7000,187,2008,1.5
81195,11,5,0,15700,78,2014,2.0
81196,74,3,0,12000,214,2007,3.5
